City,WeatherCode,MeanHumidity (Percentage),WindDirection (Degree),Precipitation (mm),WindGusts (km/h),WindSpeed (km/h),MeanTemperature (Celsius),Date,StationCode
Trento,63,87,200,18.0,34.7,4.8,12.4,2011-07-07T00:00:00,T0356
Trento,61,77,216,3.5,46.1,5.7,13.1,2011-07-08T00:00:00,T0356
Trento,51,71,198,1.1,32.1,5.0,14.9,2011-07-09T00:00:00,T0356
Trento,63,78,217,9.3,26.1,4.2,14.6,2011-07-10T00:00:00,T0356
Trento,63,74,233,9.0,21.9,3.7,14.8,2011-07-11T00:00:00,T0356
Trento,61,75,214,3.6,25.1,3.8,15.5,2011-07-12T00:00:00,T0356
Trento,63,88,226,33.6,48.0,4.1,13.8,2011-07-13T00:00:00,T0356
Trento,61,80,169,12.4,28.6,3.6,13.3,2011-07-14T00:00:00,T0356
Trento,61,77,68,6.7,19.5,3.1,11.9,2011-07-15T00:00:00,T0356
Trento,61,80,218,5.2,27.2,4.6,11.4,2011-07-16T00:00:00,T0356
Trento,61,85,197,12.4,42.0,5.4,11.1,2011-07-17T00:00:00,T0356
Trento,63,78,186,20.6,32.9,3.4,10.4,2011-07-18T00:00:00,T0356
Trento,61,78,169,13.7,31.4,4.4,9.5,2011-07-19T00:00:00,T0356
Trento,71,68,334,6.8,33.7,4.6,9.3,2011-07-20T00:00:00,T0356
Trento,63,62,317,8.1,24.1,3.8,10.4,2011-07-21T00:00:00,T0356
Trento,61,70,279,8.8,24.1,3.7,10.8,2011-07-22T00:00:00,T0356
Trento,63,81,23,17.1,20.4,3.4,9.6,2011-07-23T00:00:00,T0356
Trento,71,69,20,10.4,30.3,5.2,8.5,2011-07-24T00:00:00,T0356
Trento,55,60,6,3.0,22.9,3.7,8.0,2011-07-25T00:00:00,T0356
Trento,61,84,217,7.4,18.5,3.7,7.8,2011-07-26T00:00:00,T0356
Trento,61,80,199,7.2,18.6,3.7,9.3,2011-07-27T00:00:00,T0356
Trento,61,78,333,3.2,18.4,3.2,10.1,2011-07-28T00:00:00,T0356
Trento,53,68,338,0.9,20.4,3.7,11.3,2011-07-29T00:00:00,T0356
Trento,51,72,281,1.5,19.9,3.2,11.6,2011-07-30T00:00:00,T0356
Trento,53,74,208,1.2,20.3,3.9,11.2,2011-07-31T00:00:00,T0356
Trento,63,84,214,6.4,16.6,3.2,11.6,2011-08-01T00:00:00,T0356
Trento,51,86,229,1.1,21.9,4.2,12.1,2011-08-02T00:00:00,T0356
Trento,63,82,242,14.5,25.8,3.6,13.7,2011-08-03T00:00:00,T0356
Trento,63,80,299,5.0,19.6,3.3,12.6,2011-08-04T00:00:00,T0356
Trento,63,85,232,17.4,19.8,3.3,12.7,2011-08-05T00:00:00,T0356
Trento,61,87,216,7.0,27.5,4.9,12.7,2011-08-06T00:00:00,T0356
Trento,63,87,201,20.3,41.3,5.9,12.9,2011-08-07T00:00:00,T0356
Trento,53,84,232,4.8,39.2,6.0,12.2,2011-08-08T00:00:00,T0356
Trento,53,62,340,1.7,27.7,4.1,9.7,2011-08-09T00:00:00,T0356
Trento,2,56,294,0.0,25.6,4.1,10.8,2011-08-10T00:00:00,T0356
Trento,1,68,203,0.0,21.0,3.8,11.7,2011-08-11T00:00:00,T0356
Trento,63,75,225,13.6,18.4,2.9,12.5,2011-08-12T00:00:00,T0356
Trento,63,79,220,9.6,18.4,2.8,12.7,2011-08-13T00:00:00,T0356
Trento,53,78,217,2.6,20.7,3.6,13.5,2011-08-14T00:00:00,T0356
Trento,63,84,332,21.5,20.8,2.6,12.7,2011-08-15T00:00:00,T0356
Trento,51,72,254,0.9,21.1,4.1,13.8,2011-08-16T00:00:00,T0356
Trento,61,77,227,7.4,18.7,3.3,14.5,2011-08-17T00:00:00,T0356
Trento,61,78,242,2.3,20.2,3.5,15.2,2011-08-18T00:00:00,T0356
Trento,61,77,289,3.1,24.0,3.3,15.8,2011-08-19T00:00:00,T0356
Trento,61,71,255,4.8,19.5,3.3,16.7,2011-08-20T00:00:00,T0356
Trento,3,68,271,0.0,19.0,3.7,17.5,2011-08-21T00:00:00,T0356
Trento,51,65,187,0.6,20.2,3.3,18.4,2011-08-22T00:00:00,T0356
Trento,51,65,206,0.2,23.1,3.5,17.4,2011-08-23T00:00:00,T0356
Trento,55,61,232,2.1,24.2,3.7,17.9,2011-08-24T00:00:00,T0356
Trento,51,58,204,0.1,30.3,4.0,17.5,2011-08-25T00:00:00,T0356
Trento,63,72,197,17.7,45.2,4.7,15.2,2011-08-26T00:00:00,T0356
Trento,63,82,345,17.6,45.5,4.8,10.9,2011-08-27T00:00:00,T0356
Trento,3,60,281,0.0,23.6,4.5,10.1,2011-08-28T00:00:00,T0356
Trento,51,71,230,0.1,21.7,3.8,11.9,2011-08-29T00:00:00,T0356
Trento,63,82,226,17.8,19.6,3.4,11.6,2011-08-30T00:00:00,T0356
Trento,61,85,248,6.2,22.2,3.4,11.3,2011-08-31T00:00:00,T0356
Trento,61,86,262,10.6,22.7,3.2,11.3,2011-09-01T00:00:00,T0356
Trento,61,80,272,3.3,19.8,2.9,12.4,2011-09-02T00:00:00,T0356
Trento,61,82,198,10.4,23.4,3.5,13.4,2011-09-03T00:00:00,T0356
Trento,63,91,161,15.7,28.1,3.2,12.6,2011-09-04T00:00:00,T0356
Trento,63,92,24,21.9,18.4,2.3,11.0,2011-09-05T00:00:00,T0356
Trento,3,74,323,0.0,20.6,3.4,10.6,2011-09-06T00:00:00,T0356
Trento,3,75,264,0.0,21.7,3.4,12.1,2011-09-07T00:00:00,T0356
Trento,51,77,280,0.6,29.5,4.2,12.8,2011-09-08T00:00:00,T0356
Trento,51,73,274,0.4,25.8,4.2,13.8,2011-09-09T00:00:00,T0356
Trento,51,81,219,0.3,22.3,4.0,14.2,2011-09-10T00:00:00,T0356
Trento,3,82,217,0.0,23.9,4.4,13.6,2011-09-11T00:00:00,T0356
Trento,61,82,294,3.0,16.5,3.3,12.6,2011-09-12T00:00:00,T0356
Trento,51,80,253,0.2,18.7,3.8,12.9,2011-09-13T00:00:00,T0356
Trento,63,79,257,7.8,18.8,3.5,12.8,2011-09-14T00:00:00,T0356
Trento,51,78,238,1.2,22.6,4.2,12.8,2011-09-15T00:00:00,T0356
Trento,53,81,252,1.6,19.9,3.5,12.7,2011-09-16T00:00:00,T0356
Trento,61,82,229,6.5,23.8,3.3,12.1,2011-09-17T00:00:00,T0356
Trento,71,95,178,59.7,52.2,4.0,9.3,2011-09-18T00:00:00,T0356
Trento,75,78,357,27.8,45.8,7.0,2.9,2011-09-19T00:00:00,T0356
Trento,3,59,350,0.0,36.2,6.8,6.4,2011-09-20T00:00:00,T0356
Trento,3,63,318,0.0,16.0,2.9,8.8,2011-09-21T00:00:00,T0356
Trento,3,70,294,0.0,14.6,3.1,11.3,2011-09-22T00:00:00,T0356
Trento,61,87,231,3.4,17.0,3.7,9.9,2011-09-23T00:00:00,T0356
Trento,51,82,211,0.5,17.5,3.5,10.1,2011-09-24T00:00:00,T0356
Trento,3,77,93,0.0,13.3,2.9,10.8,2011-09-25T00:00:00,T0356
Trento,3,71,348,0.0,16.4,3.5,10.6,2011-09-26T00:00:00,T0356
Trento,3,66,337,0.0,15.4,3.2,11.5,2011-09-27T00:00:00,T0356
Trento,2,71,29,0.0,15.5,3.0,10.8,2011-09-28T00:00:00,T0356
Trento,3,73,300,0.0,16.2,3.6,10.4,2011-09-29T00:00:00,T0356
Trento,3,76,316,0.0,15.3,3.4,10.3,2011-09-30T00:00:00,T0356
Trento,3,75,303,0.0,15.6,3.4,10.6,2011-10-01T00:00:00,T0356
Trento,3,78,262,0.0,16.3,3.5,11.4,2011-10-02T00:00:00,T0356
Trento,3,81,277,0.0,15.5,3.0,11.4,2011-10-03T00:00:00,T0356
Trento,3,80,296,0.0,15.9,3.3,11.0,2011-10-04T00:00:00,T0356
Trento,3,77,259,0.0,18.0,3.6,11.1,2011-10-05T00:00:00,T0356
Trento,53,84,240,0.8,24.9,4.2,10.2,2011-10-06T00:00:00,T0356
Trento,73,64,331,11.9,46.9,6.6,5.4,2011-10-07T00:00:00,T0356
Trento,73,54,324,2.1,35.8,5.5,1.8,2011-10-08T00:00:00,T0356
Trento,73,53,337,2.2,37.7,5.9,1.0,2011-10-09T00:00:00,T0356
Trento,73,67,316,4.1,40.9,4.8,3.8,2011-10-10T00:00:00,T0356
Trento,3,65,322,0.0,35.1,6.1,9.2,2011-10-11T00:00:00,T0356
Trento,3,55,308,0.0,32.4,5.5,10.8,2011-10-12T00:00:00,T0356
Trento,1,62,347,0.0,29.1,5.1,8.2,2011-10-13T00:00:00,T0356
Trento,3,72,28,0.0,19.7,2.9,4.6,2011-10-14T00:00:00,T0356
Trento,3,77,307,0.0,13.9,1.9,2.4,2011-10-15T00:00:00,T0356
Trento,3,73,249,0.0,15.2,3.1,2.8,2011-10-16T00:00:00,T0356
Trento,2,77,257,0.0,15.7,3.2,3.4,2011-10-17T00:00:00,T0356
Trento,3,80,254,0.0,19.4,4.0,3.3,2011-10-18T00:00:00,T0356
Trento,73,91,235,6.1,34.8,4.5,2.6,2011-10-19T00:00:00,T0356
Trento,75,74,10,11.4,32.2,5.1,1.3,2011-10-20T00:00:00,T0356
Trento,1,55,337,0.0,17.4,3.5,-0.6,2011-10-21T00:00:00,T0356
Trento,2,69,221,0.0,14.7,3.0,-0.4,2011-10-22T00:00:00,T0356
Trento,3,77,180,0.0,18.2,3.4,-0.6,2011-10-23T00:00:00,T0356
Trento,71,79,197,0.0,25.1,3.8,-0.4,2011-10-24T00:00:00,T0356
Trento,75,87,326,38.7,32.2,1.8,1.2,2011-10-25T00:00:00,T0356
Trento,73,88,359,12.0,19.9,2.2,3.4,2011-10-26T00:00:00,T0356
Trento,3,83,287,0.0,20.1,3.2,1.8,2011-10-27T00:00:00,T0356
Trento,2,78,307,0.0,15.2,3.0,3.6,2011-10-28T00:00:00,T0356
Trento,3,76,303,0.0,13.7,3.0,4.4,2011-10-29T00:00:00,T0356
Trento,3,81,319,0.0,13.8,2.9,3.9,2011-10-30T00:00:00,T0356
Trento,2,78,312,0.0,14.4,2.9,2.9,2011-10-31T00:00:00,T0356
Trento,2,80,298,0.0,15.9,2.7,2.5,2011-11-01T00:00:00,T0356
Trento,3,81,246,0.0,19.0,3.4,2.6,2011-11-02T00:00:00,T0356
Trento,3,89,235,0.0,32.5,4.9,2.1,2011-11-03T00:00:00,T0356
Trento,61,92,182,11.2,36.9,3.9,3.7,2011-11-04T00:00:00,T0356
Trento,61,99,117,27.8,36.9,2.7,4.7,2011-11-05T00:00:00,T0356
Trento,71,94,62,15.1,29.5,3.6,5.2,2011-11-06T00:00:00,T0356
Trento,73,89,103,17.3,24.4,3.2,3.7,2011-11-07T00:00:00,T0356
Trento,73,94,5,16.4,23.3,1.9,1.9,2011-11-08T00:00:00,T0356
Trento,3,89,318,0.0,15.2,3.3,1.6,2011-11-09T00:00:00,T0356
Trento,1,76,320,0.0,15.2,3.5,1.4,2011-11-10T00:00:00,T0356
Trento,3,85,286,0.0,15.4,2.9,0.6,2011-11-11T00:00:00,T0356
Trento,3,81,327,0.0,18.5,3.3,1.2,2011-11-12T00:00:00,T0356
Trento,0,73,316,0.0,13.8,2.7,0.3,2011-11-13T00:00:00,T0356
Trento,0,66,314,0.0,13.6,2.7,-0.1,2011-11-14T00:00:00,T0356
Trento,1,67,320,0.0,12.9,2.6,-0.3,2011-11-15T00:00:00,T0356
Trento,0,70,306,0.0,12.9,2.7,-0.9,2011-11-16T00:00:00,T0356
Trento,0,68,319,0.0,13.3,3.1,-1.0,2011-11-17T00:00:00,T0356
Trento,2,66,307,0.0,17.1,3.1,-1.4,2011-11-18T00:00:00,T0356
Trento,3,65,305,0.0,18.1,3.3,-1.7,2011-11-19T00:00:00,T0356
Trento,2,71,309,0.0,15.4,2.9,-1.3,2011-11-20T00:00:00,T0356
Trento,2,74,306,0.0,17.5,3.2,-2.1,2011-11-21T00:00:00,T0356
Trento,1,73,319,0.0,13.1,2.8,-1.7,2011-11-22T00:00:00,T0356
Trento,3,73,325,0.0,19.4,4.6,-1.0,2011-11-23T00:00:00,T0356
Trento,1,70,324,0.0,19.3,4.3,-0.9,2011-11-24T00:00:00,T0356
Trento,0,63,317,0.0,17.3,3.6,-0.9,2011-11-25T00:00:00,T0356
Trento,3,61,321,0.0,21.9,4.1,-0.7,2011-11-26T00:00:00,T0356
Trento,2,65,309,0.0,20.6,4.4,-0.2,2011-11-27T00:00:00,T0356
Trento,3,67,313,0.0,16.3,3.0,-0.5,2011-11-28T00:00:00,T0356
Trento,3,70,301,0.0,15.0,3.0,-0.6,2011-11-29T00:00:00,T0356
Trento,3,67,312,0.0,14.4,2.7,-0.3,2011-11-30T00:00:00,T0356
Trento,3,72,291,0.0,21.3,3.4,-1.0,2011-12-01T00:00:00,T0356
Trento,71,84,270,0.9,37.1,4.6,-0.7,2011-12-02T00:00:00,T0356
Trento,71,95,247,2.4,35.6,4.9,0.3,2011-12-03T00:00:00,T0356
Trento,3,91,271,0.0,28.5,4.8,-0.8,2011-12-04T00:00:00,T0356
